timestamp,event,hw_timestamp,cmd_speed(s),joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,gripper_state
1626881063464449024,pose_received,1626881063462280035,0.15,1.478,-0.255,-0.671,-0.118,-0.012,0.000,2
1626881063615557888,pose_received,1626881063612274885,0.15,1.478,-0.185,-0.671,-0.118,-0.012,0.000,2
1626881063765039872,pose_received,1626881063762433052,0.15,1.478,-0.115,-0.671,-0.118,-0.012,0.000,2
1626881063913628160,pose_received,1626881063912147045,0.15,1.478,-0.045,-0.671,-0.118,-0.012,0.000,2
1626881064064578048,pose_received,1626881064062284946,0.15,1.478,0.025,-0.671,-0.118,-0.012,0.000,2
1626881064214580992,pose_received,1626881064212306976,0.15,1.478,0.025,-0.601,-0.118,-0.012,0.000,2
1626881064364686080,pose_received,1626881064362379074,0.15,1.478,0.025,-0.531,-0.118,-0.012,0.000,2
1626881064515474944,pose_received,1626881064512384891,0.15,1.478,0.025,-0.461,-0.118,-0.012,0.000,2
1626881064665138944,pose_received,1626881064662477016,0.15,1.478,0.025,-0.391,-0.118,-0.012,0.000,2
1626881064815321856,pose_received,1626881064812424898,0.15,1.478,0.025,-0.321,-0.118,-0.012,0.000,2
1626881064964881920,pose_received,1626881064962351083,0.15,1.478,0.025,-0.251,-0.118,-0.012,0.000,2
1626881065114942976,pose_received,1626881065112417936,0.15,1.478,0.025,-0.181,-0.118,-0.012,0.000,2
1626881065264667136,pose_received,1626881065262371063,0.15,1.478,0.025,-0.111,-0.118,-0.012,0.000,2
1626881065415546880,pose_received,1626881065412439107,0.15,1.478,0.025,-0.041,-0.118,-0.012,0.000,2
1626881065564656128,pose_received,1626881065562417030,0.15,1.478,0.025,0.029,-0.118,-0.012,0.000,2
1626881065864416000,pose_received,1626881065862369060,0.15,1.408,0.009,0.029,-0.118,-0.012,0.000,2
1626881066014360832,pose_received,1626881066012329101,0.15,1.338,-0.007,0.029,-0.118,-0.012,0.000,2
1626881066164293120,pose_received,1626881066162401914,0.15,1.268,-0.023,0.029,-0.118,-0.012,0.000,2
1626881066315307008,pose_received,1626881066312469959,0.15,1.198,-0.038,0.029,-0.118,-0.012,0.000,2
1626881066464801024,pose_received,1626881066462465047,0.15,1.128,-0.054,0.029,-0.118,-0.012,0.000,2
1626881066617185024,pose_received,1626881066613296031,0.15,1.058,-0.072,0.029,-0.118,-0.012,0.000,2
1626881066764761856,pose_received,1626881066762413978,0.15,0.988,-0.090,0.029,-0.118,-0.012,0.000,2
1626881066914860032,pose_received,1626881066912347078,0.15,0.918,-0.108,0.029,-0.118,-0.012,0.000,2
1626881067063471104,pose_received,1626881067062117099,0.15,0.918,-0.108,0.099,-0.118,-0.012,0.000,2
1626881067815089920,pose_received,1626881067812311887,0.15,0.848,-0.126,0.099,-0.118,-0.012,0.000,2
1626881067964947968,pose_received,1626881067962408065,0.15,0.778,-0.143,0.099,-0.118,-0.012,0.000,2
1626881068114909952,pose_received,1626881068112386941,0.15,0.708,-0.160,0.099,-0.118,-0.012,0.000,2
1626881068264969984,pose_received,1626881068262482881,0.15,0.638,-0.178,0.099,-0.118,-0.012,0.000,2
1626881068414946048,pose_received,1626881068412245035,0.15,0.568,-0.195,0.099,-0.118,-0.012,0.000,2
1626881068564965888,pose_received,1626881068562407016,0.15,0.568,-0.195,0.169,-0.118,-0.012,0.000,2
1626881068714958848,pose_received,1626881068712369918,0.15,0.568,-0.195,0.239,-0.118,-0.012,0.000,2
1626881068865006848,pose_received,1626881068862407922,0.15,0.568,-0.195,0.309,-0.118,-0.012,0.000,2
1626881069315140864,pose_received,1626881069312417984,0.15,0.568,-0.125,0.309,-0.118,-0.012,0.000,2
1626881069464754944,pose_received,1626881069462451934,0.15,0.568,-0.055,0.309,-0.118,-0.012,0.000,2
1626881069619064064,pose_received,1626881069612833023,0.15,0.568,0.015,0.309,-0.118,-0.012,0.000,2
1626881069914371840,pose_received,1626881069912336111,0.15,0.568,0.015,0.239,-0.118,-0.012,0.000,2
1626881070064420096,pose_received,1626881070062403917,0.15,0.568,0.015,0.169,-0.118,-0.012,0.000,2
1626881070216248064,pose_received,1626881070212558031,0.15,0.568,0.015,0.099,-0.118,-0.012,0.000,2
1626881070364784896,pose_received,1626881070362401962,0.15,0.568,0.015,0.029,-0.118,-0.012,0.000,2
1626881070514836992,pose_received,1626881070512418031,0.15,0.498,-0.000,0.029,-0.118,-0.012,0.000,2
1626881070664802048,pose_received,1626881070662457942,0.15,0.428,-0.014,0.029,-0.118,-0.012,0.000,2
1626881070820209920,pose_received,1626881070815222024,0.15,0.358,-0.028,0.029,-0.118,-0.012,0.000,2
1626881070964497920,pose_received,1626881070962311029,0.15,0.288,-0.040,0.029,-0.118,-0.012,0.000,2
1626881071114909952,pose_received,1626881071112335920,0.15,0.218,-0.056,0.029,-0.118,-0.012,0.000,2
1626881071264986112,pose_received,1626881071262417078,0.15,0.148,-0.069,0.029,-0.118,-0.012,0.000,2
1626881071422275072,pose_received,1626881071412528038,0.15,0.078,-0.083,0.029,-0.118,-0.012,0.000,2
1626881071564694784,pose_received,1626881071562386035,0.15,0.008,-0.097,0.029,-0.118,-0.012,0.000,2
1626881071716922112,pose_received,1626881071712374925,0.15,-0.062,-0.161,0.029,-0.118,-0.012,0.000,2
1626881071865166848,pose_received,1626881071862632989,0.15,-0.132,-0.231,0.029,-0.118,-0.012,0.000,2
1626881072015101952,pose_received,1626881072012284040,0.15,-0.202,-0.301,0.029,-0.118,-0.012,0.000,2
1626881072165236992,pose_received,1626881072162616014,0.15,-0.272,-0.371,0.029,-0.118,-0.012,0.000,2
1626881072315047936,pose_received,1626881072312608957,0.15,-0.272,-0.441,0.029,-0.118,-0.012,0.000,2
1626881072464931840,pose_received,1626881072462558984,0.15,-0.272,-0.511,0.029,-0.118,-0.012,0.000,2
1626881072765342976,pose_received,1626881072763025999,0.15,-0.294,-0.441,0.029,-0.118,-0.012,0.000,2
1626881072914551040,pose_received,1626881072912440061,0.15,-0.317,-0.371,0.029,-0.118,-0.012,0.000,2
1626881073065459968,pose_received,1626881073063152074,0.15,-0.327,-0.301,0.029,-0.118,-0.012,0.000,2
1626881073215325184,pose_received,1626881073212572097,0.15,-0.337,-0.231,0.029,-0.118,-0.012,0.000,2
1626881073365673984,pose_received,1626881073362551927,0.15,-0.350,-0.161,0.029,-0.118,-0.012,0.000,2
1626881073514617088,pose_received,1626881073512484073,0.15,-0.420,-0.161,0.029,-0.118,-0.012,0.000,2
1626881073664759040,pose_received,1626881073662420988,0.15,-0.490,-0.161,0.029,-0.118,-0.012,0.000,2
1626881073813889024,pose_received,1626881073812165975,0.15,-0.560,-0.161,0.029,-0.118,-0.012,0.000,2
1626881073963290880,pose_received,1626881073962028980,0.15,-0.630,-0.161,0.029,-0.118,-0.012,0.000,2
1626881074113254912,pose_received,1626881074112019062,0.15,-0.700,-0.161,0.029,-0.118,-0.012,0.000,2
1626881074263380992,pose_received,1626881074262042045,0.15,-0.770,-0.161,0.029,-0.118,-0.012,0.000,2
1626881074414721024,pose_received,1626881074412349939,0.15,-0.840,-0.161,0.029,-0.118,-0.012,0.000,2
1626881074564776960,pose_received,1626881074562486886,0.15,-0.910,-0.161,0.029,-0.118,-0.012,0.000,2
1626881074714157056,pose_received,1626881074712405920,0.15,-0.980,-0.161,0.029,-0.118,-0.012,0.000,2
1626881074864634112,pose_received,1626881074862500905,0.15,-1.050,-0.161,0.029,-0.118,-0.012,0.000,2
1626881075015008000,pose_received,1626881075012371063,0.15,-1.120,-0.161,0.029,-0.118,-0.012,0.000,2
1626881075164956160,pose_received,1626881075162511110,0.15,-1.190,-0.161,0.029,-0.118,-0.012,0.000,2
1626881075314548992,pose_received,1626881075312783002,0.15,-1.260,-0.161,0.029,-0.118,-0.012,0.000,2
1626881075464818944,pose_received,1626881075462497949,0.15,-1.330,-0.161,0.029,-0.118,-0.012,0.000,2
1626881075614563072,pose_received,1626881075612386941,0.15,-1.400,-0.161,0.029,-0.118,-0.012,0.000,2
1626881075765256960,pose_received,1626881075762770891,0.15,-1.470,-0.161,0.029,-0.118,-0.012,0.000,2
1626881075914738944,pose_received,1626881075912405967,0.15,-1.470,-0.161,0.099,-0.118,-0.012,0.000,2
1626881076064663040,pose_received,1626881076062434911,0.15,-1.470,-0.161,0.169,-0.118,-0.012,0.000,2
1626881076214968832,pose_received,1626881076212471008,0.15,-1.470,-0.161,0.239,-0.118,-0.012,0.000,2
1626881076514646016,pose_received,1626881076512537956,0.15,-1.470,-0.161,0.169,-0.118,-0.012,0.000,2
1626881076665869824,pose_received,1626881076662393093,0.15,-1.470,-0.161,0.099,-0.118,-0.012,0.000,2
1626881076814786048,pose_received,1626881076812669038,0.15,-1.470,-0.161,0.029,-0.118,-0.012,0.000,2
1626881076965220864,pose_received,1626881076962789058,0.15,-1.470,-0.161,-0.041,-0.118,-0.012,0.000,2
1626881077114938112,pose_received,1626881077112513065,0.15,-1.470,-0.161,-0.111,-0.118,-0.012,0.000,2
1626881077264882176,pose_received,1626881077262609958,0.15,-1.470,-0.161,-0.181,-0.118,-0.012,0.000,2
1626881077413670144,pose_received,1626881077412184000,0.15,-1.470,-0.161,-0.251,-0.118,-0.012,0.000,2
1626881077563427072,pose_received,1626881077562028884,0.15,-1.470,-0.161,-0.321,-0.118,-0.012,0.000,2
1626881077714705920,pose_received,1626881077712491989,0.15,-1.470,-0.161,-0.391,-0.118,-0.012,0.000,2
1626881077865381888,pose_received,1626881077862700939,0.15,-1.470,-0.161,-0.461,-0.118,-0.012,0.000,2
1626881078015181056,pose_received,1626881078012716054,0.15,-1.470,-0.161,-0.531,-0.118,-0.012,0.000,2
1626881078164920064,pose_received,1626881078162470102,0.15,-1.470,-0.161,-0.601,-0.118,-0.012,0.000,2
1626881078315165952,pose_received,1626881078312522888,0.15,-1.400,-0.161,-0.601,-0.118,-0.012,0.000,2
1626881079364954880,pose_received,1626881079362544059,0.15,-1.400,-0.231,-0.601,-0.118,-0.012,0.000,2
1626881079964615168,pose_received,1626881079962398052,0.15,-1.330,-0.231,-0.601,-0.118,-0.012,0.000,2
1626881080114633984,pose_received,1626881080112437009,0.15,-1.260,-0.231,-0.601,-0.118,-0.012,0.000,2
1626881080416763904,pose_received,1626881080412458896,0.15,-1.260,-0.301,-0.601,-0.118,-0.012,0.000,2
1626881080570242816,pose_received,1626881080568072080,0.15,-1.260,-0.371,-0.601,-0.118,-0.012,0.000,2
1626881080714523904,pose_received,1626881080712412118,0.15,-1.260,-0.441,-0.601,-0.118,-0.012,0.000,2
1626881081015695104,pose_received,1626881081012456893,0.15,-1.190,-0.511,-0.601,-0.118,-0.012,0.000,2
1626881081464653056,pose_received,1626881081462397098,0.15,-1.190,-0.511,-0.531,-0.111,-0.012,0.000,2
1626881081915801088,pose_received,1626881081912347078,0.15,-1.260,-0.581,-0.531,-0.111,-0.012,0.000,2
1626881082364811776,pose_received,1626881082362529039,0.15,-1.260,-0.651,-0.531,-0.111,-0.012,0.000,2
1626881082516946944,pose_received,1626881082512466907,0.15,-1.260,-0.721,-0.531,-0.111,-0.012,0.000,2
1626881085514728192,pose_received,1626881085512425899,0.15,-1.260,-0.651,-0.531,-0.111,-0.012,0.000,1
1626881085664922112,pose_received,1626881085662405967,0.15,-1.260,-0.581,-0.531,-0.111,-0.012,0.000,1
1626881085817277952,pose_received,1626881085812449932,0.15,-1.260,-0.511,-0.531,-0.111,-0.012,0.000,1
1626881085964668160,pose_received,1626881085962357997,0.15,-1.260,-0.441,-0.531,-0.111,-0.012,0.000,1
1626881086114646784,pose_received,1626881086112421989,0.15,-1.260,-0.371,-0.531,-0.111,-0.012,0.000,1
1626881086264713984,pose_received,1626881086262402057,0.15,-1.260,-0.301,-0.531,-0.111,-0.012,0.000,1
1626881086414701824,pose_received,1626881086412441968,0.15,-1.260,-0.231,-0.531,-0.111,-0.012,0.000,1
1626881086564763136,pose_received,1626881086562436103,0.15,-1.260,-0.161,-0.531,-0.111,-0.012,0.000,1
1626881086714123008,pose_received,1626881086712445020,0.15,-1.260,-0.161,-0.461,-0.111,-0.012,0.000,1
1626881086864593920,pose_received,1626881086862468957,0.15,-1.260,-0.161,-0.391,-0.111,-0.012,0.000,1
1626881087019686912,pose_received,1626881087013999938,0.15,-1.260,-0.161,-0.321,-0.111,-0.012,0.000,1
1626881087165756928,pose_received,1626881087162494897,0.15,-1.260,-0.161,-0.251,-0.111,-0.012,0.000,1
1626881087317100032,pose_received,1626881087312339067,0.15,-1.260,-0.161,-0.181,-0.111,-0.012,0.000,1
1626881087464777984,pose_received,1626881087462315082,0.15,-1.260,-0.161,-0.111,-0.111,-0.012,0.000,1
1626881087763375104,pose_received,1626881087762144088,0.15,-1.260,-0.091,-0.111,-0.111,-0.012,0.000,1
1626881087913245952,pose_received,1626881087912020921,0.15,-1.260,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881088664968960,pose_received,1626881088662399053,0.15,-1.190,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881088814472960,pose_received,1626881088812390089,0.15,-1.120,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881088964634880,pose_received,1626881088962553024,0.15,-1.050,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881089114809088,pose_received,1626881089112471103,0.15,-0.980,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881089264503040,pose_received,1626881089262408018,0.15,-0.910,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881089414767104,pose_received,1626881089412391901,0.15,-0.840,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881089564521984,pose_received,1626881089562344074,0.15,-0.770,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881089714055936,pose_received,1626881089712244987,0.15,-0.700,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881089865169920,pose_received,1626881089862361907,0.15,-0.630,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881090018268160,pose_received,1626881090012463092,0.15,-0.560,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881090164854016,pose_received,1626881090162482976,0.15,-0.490,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881090317157120,pose_received,1626881090312421083,0.15,-0.420,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881090464359936,pose_received,1626881090462368011,0.15,-0.350,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881090614531072,pose_received,1626881090612442970,0.15,-0.280,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881090764403968,pose_received,1626881090762408971,0.15,-0.210,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881090915046912,pose_received,1626881090912462949,0.15,-0.140,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881091064753152,pose_received,1626881091062422037,0.15,-0.070,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881091213531136,pose_received,1626881091212107896,0.15,0.000,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881091363339008,pose_received,1626881091362019062,0.15,0.070,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881091513406976,pose_received,1626881091512003898,0.15,0.140,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881091663304960,pose_received,1626881091662019014,0.15,0.210,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881091814654976,pose_received,1626881091812247991,0.15,0.280,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881091964734976,pose_received,1626881091962337970,0.15,0.350,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881092114926080,pose_received,1626881092112461090,0.15,0.420,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881092264888064,pose_received,1626881092262448072,0.15,0.490,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881092416399104,pose_received,1626881092412445068,0.15,0.560,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881092564528896,pose_received,1626881092562386035,0.15,0.630,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881092714224128,pose_received,1626881092712393045,0.15,0.700,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881092864783104,pose_received,1626881092862442970,0.15,0.770,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881093014957056,pose_received,1626881093012454032,0.15,0.840,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881093164621056,pose_received,1626881093162425994,0.15,0.910,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881093314636032,pose_received,1626881093312447071,0.15,0.980,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881093464822016,pose_received,1626881093462358951,0.15,1.050,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881093619479808,pose_received,1626881093612394094,0.15,1.120,-0.021,-0.111,-0.111,-0.012,0.000,1
1626881093765501952,pose_received,1626881093762995958,0.15,1.120,-0.021,-0.181,-0.111,-0.012,0.000,1
1626881093915173888,pose_received,1626881093912426948,0.15,1.120,-0.021,-0.251,-0.111,-0.012,0.000,1
1626881094065347840,pose_received,1626881094062437057,0.15,1.120,-0.021,-0.321,-0.111,-0.012,0.000,1
1626881094215070976,pose_received,1626881094212449073,0.15,1.120,-0.021,-0.391,-0.111,-0.012,0.000,1
1626881094365189120,pose_received,1626881094362497091,0.15,1.120,-0.021,-0.461,-0.111,-0.012,0.000,1
1626881094516604928,pose_received,1626881094512418031,0.15,1.120,-0.021,-0.531,-0.111,-0.012,0.000,1
1626881094664359936,pose_received,1626881094662403106,0.15,1.120,-0.021,-0.601,-0.111,-0.012,0.000,1
1626881094814513920,pose_received,1626881094812472105,0.15,1.120,-0.021,-0.671,-0.111,-0.012,0.000,1
1626881094964369152,pose_received,1626881094962327003,0.15,1.120,-0.021,-0.741,-0.111,-0.012,0.000,1
1626881095113648896,pose_received,1626881095112154960,0.15,1.120,-0.021,-0.811,-0.111,-0.012,0.000,1
1626881095263209984,pose_received,1626881095262058019,0.15,1.120,-0.091,-0.811,-0.111,-0.012,0.000,1
1626881095419371008,pose_received,1626881095417378902,0.15,1.120,-0.161,-0.811,-0.111,-0.012,0.000,1
1626881095564281856,pose_received,1626881095562318086,0.15,1.120,-0.231,-0.811,-0.111,-0.012,0.000,1
1626881095714351872,pose_received,1626881095712385892,0.15,1.120,-0.301,-0.811,-0.111,-0.012,0.000,1
1626881096314800128,pose_received,1626881096312648057,0.15,1.120,-0.301,-0.881,-0.111,-0.012,0.000,1
1626881096614793984,pose_received,1626881096612673044,0.15,1.120,-0.301,-0.951,-0.111,-0.012,0.000,1
1626881096765281792,pose_received,1626881096762404918,0.15,1.120,-0.301,-1.021,-0.111,-0.012,0.000,1
1626881097064727040,pose_received,1626881097062347888,0.15,1.120,-0.301,-0.951,-0.111,-0.012,0.000,1
1626881097214864896,pose_received,1626881097212352991,0.15,1.120,-0.301,-0.881,-0.111,-0.012,0.000,1
1626881097364828160,pose_received,1626881097362418889,0.15,1.120,-0.301,-0.811,-0.111,-0.012,0.000,1
1626881097514583040,pose_received,1626881097512422084,0.15,1.120,-0.301,-0.741,-0.111,-0.012,0.000,1
1626881097664377088,pose_received,1626881097662332057,0.15,1.120,-0.371,-0.741,-0.111,-0.012,0.000,1
1626881097814747136,pose_received,1626881097812411069,0.15,1.120,-0.441,-0.741,-0.111,-0.012,0.000,1
1626881097964520960,pose_received,1626881097962459087,0.15,1.120,-0.511,-0.741,-0.111,-0.012,0.000,1
1626881098114323968,pose_received,1626881098112272024,0.15,1.120,-0.511,-0.671,-0.111,-0.012,0.000,1
1626881098264931840,pose_received,1626881098262455940,0.15,1.120,-0.511,-0.601,-0.111,-0.012,0.000,1
1626881099615366912,pose_received,1626881099612374067,0.15,1.050,-0.534,-0.601,-0.111,-0.012,0.000,1
1626881100216534016,pose_received,1626881100212285041,0.15,1.120,-0.534,-0.601,-0.111,-0.012,0.000,1
1626881100364905984,pose_received,1626881100362425088,0.15,1.190,-0.534,-0.601,-0.111,-0.012,0.000,1
1626881101264844800,pose_received,1626881101262389898,0.15,1.190,-0.534,-0.671,-0.111,-0.012,0.000,1
1626881101864367104,pose_received,1626881101862405061,0.15,1.190,-0.604,-0.671,-0.111,-0.012,0.000,1
1626881102014964224,pose_received,1626881102012599945,0.15,1.190,-0.674,-0.671,-0.111,-0.012,0.000,1
1626881102915558144,pose_received,1626881102912373065,0.15,1.190,-0.674,-0.601,-0.111,-0.012,0.000,1
1626881106064656128,pose_received,1626881106062385082,0.15,1.190,-0.604,-0.601,-0.111,-0.012,0.000,2
1626881106217837056,pose_received,1626881106212467908,0.15,1.190,-0.534,-0.601,-0.111,-0.012,0.000,2
1626881106365143040,pose_received,1626881106362462997,0.15,1.190,-0.464,-0.601,-0.111,-0.012,0.000,2
1626881106518297856,pose_received,1626881106512604951,0.15,1.190,-0.394,-0.601,-0.111,-0.012,0.000,2
1626881106665007104,pose_received,1626881106662331104,0.15,1.190,-0.324,-0.601,-0.111,-0.012,0.000,2
1626881106823549952,pose_received,1626881106812453985,0.15,1.190,-0.254,-0.601,-0.111,-0.012,0.000,2
1626881106964494080,pose_received,1626881106962501049,0.15,1.190,-0.184,-0.601,-0.111,-0.012,0.000,2
1626881107114167040,pose_received,1626881107112440109,0.15,1.190,-0.114,-0.601,-0.111,-0.012,0.000,2
1626881107264395008,pose_received,1626881107262588024,0.15,1.190,-0.044,-0.601,-0.111,-0.012,0.000,2
1626881107416557056,pose_received,1626881107412518024,0.15,1.190,0.026,-0.601,-0.111,-0.012,0.000,2
1626881107564399104,pose_received,1626881107562499046,0.15,1.190,0.026,-0.531,-0.111,-0.012,0.000,2
1626881107714118912,pose_received,1626881107712371110,0.15,1.190,0.026,-0.461,-0.111,-0.012,0.000,2
1626881107864278016,pose_received,1626881107862495899,0.15,1.190,0.026,-0.391,-0.111,-0.012,0.000,2
1626881108015550976,pose_received,1626881108012705087,0.15,1.190,0.026,-0.321,-0.111,-0.012,0.000,2
1626881108164462080,pose_received,1626881108162461996,0.15,1.190,0.026,-0.251,-0.111,-0.012,0.000,2
1626881108314194944,pose_received,1626881108312443971,0.15,1.190,0.026,-0.181,-0.111,-0.012,0.000,2
1626881108463289856,pose_received,1626881108462245941,0.15,1.190,0.026,-0.111,-0.111,-0.012,0.000,2
1626881108613424896,pose_received,1626881108612049102,0.15,1.190,0.026,-0.041,-0.111,-0.012,0.000,2
1626881108763101184,pose_received,1626881108762043952,0.15,1.190,0.026,0.029,-0.111,-0.012,0.000,2
1626881109064593152,pose_received,1626881109062477111,0.15,1.120,0.026,0.029,-0.111,-0.012,0.000,2
1626881109215208960,pose_received,1626881109213071107,0.15,1.050,0.026,0.029,-0.111,-0.012,0.000,2
1626881109364272128,pose_received,1626881109362462043,0.15,0.980,0.026,0.029,-0.111,-0.012,0.000,2
1626881109514224896,pose_received,1626881109512542009,0.15,0.910,0.026,0.029,-0.111,-0.012,0.000,2
1626881109664226048,pose_received,1626881109662422895,0.15,0.840,0.026,0.029,-0.111,-0.012,0.000,2
1626881109814647808,pose_received,1626881109812864065,0.15,0.770,0.026,0.029,-0.111,-0.012,0.000,2
1626881109964844032,pose_received,1626881109962843894,0.15,0.700,0.026,0.029,-0.111,-0.012,0.000,2
1626881110114356992,pose_received,1626881110112432003,0.15,0.630,0.026,0.029,-0.111,-0.012,0.000,2
1626881110264632832,pose_received,1626881110262474060,0.15,0.560,0.026,0.029,-0.111,-0.012,0.000,2
1626881110414444800,pose_received,1626881110412504911,0.15,0.490,0.026,0.029,-0.111,-0.012,0.000,2
1626881110564142080,pose_received,1626881110562318086,0.15,0.420,0.026,0.029,-0.111,-0.012,0.000,2
1626881110714336000,pose_received,1626881110712461948,0.15,0.350,0.026,0.029,-0.111,-0.012,0.000,2
1626881110864353792,pose_received,1626881110862493991,0.15,0.280,0.026,0.029,-0.111,-0.012,0.000,2
1626881111015152896,pose_received,1626881111012528896,0.15,0.210,0.026,0.029,-0.111,-0.012,0.000,2
1626881111164870912,pose_received,1626881111162642955,0.15,0.140,0.026,0.029,-0.111,-0.012,0.000,2
1626881111314707968,pose_received,1626881111312782049,0.15,0.070,0.026,0.029,-0.111,-0.012,0.000,2
1626881111464834816,pose_received,1626881111462616920,0.15,0.000,0.026,0.029,-0.111,-0.012,0.000,2
1626881111614669056,pose_received,1626881111612792015,0.15,-0.070,0.026,0.029,-0.111,-0.012,0.000,2
1626881111764367104,pose_received,1626881111762430906,0.15,-0.140,0.026,0.029,-0.111,-0.012,0.000,2
1626881111914259968,pose_received,1626881111912461996,0.15,-0.210,0.026,0.029,-0.111,-0.012,0.000,2
1626881112063121152,pose_received,1626881112062055110,0.15,-0.280,0.026,0.029,-0.111,-0.012,0.000,2
1626881112213401088,pose_received,1626881112212037086,0.15,-0.350,0.026,0.029,-0.111,-0.012,0.000,2
1626881112364310016,pose_received,1626881112362390995,0.15,-0.420,0.026,0.029,-0.111,-0.012,0.000,2
1626881112514221824,pose_received,1626881112512437105,0.15,-0.490,0.026,0.029,-0.111,-0.012,0.000,2
1626881112664463872,pose_received,1626881112662606000,0.15,-0.560,0.026,0.029,-0.111,-0.012,0.000,2
1626881112816119808,pose_received,1626881112812449932,0.15,-0.630,0.026,0.029,-0.111,-0.012,0.000,2
1626881112964342016,pose_received,1626881112962452888,0.15,-0.700,0.026,0.029,-0.111,-0.012,0.000,2
1626881113114274048,pose_received,1626881113112418889,0.15,-0.770,0.026,0.029,-0.111,-0.012,0.000,2
1626881113264440064,pose_received,1626881113262473106,0.15,-0.840,0.026,0.029,-0.111,-0.012,0.000,2
1626881113414330880,pose_received,1626881113412444114,0.15,-0.910,0.026,0.029,-0.111,-0.012,0.000,2
1626881113564646912,pose_received,1626881113562436103,0.15,-0.980,0.026,0.029,-0.111,-0.012,0.000,2
1626881113714683136,pose_received,1626881113712481021,0.15,-1.050,0.026,0.029,-0.111,-0.012,0.000,2
1626881113864336896,pose_received,1626881113862457990,0.15,-1.120,0.026,0.029,-0.111,-0.012,0.000,2
1626881114015030016,pose_received,1626881114012810945,0.15,-1.120,0.026,-0.041,-0.111,-0.012,0.000,2
1626881114164835072,pose_received,1626881114162338018,0.15,-1.120,0.026,-0.111,-0.111,-0.012,0.000,2
1626881114315376896,pose_received,1626881114312891960,0.15,-1.120,0.026,-0.181,-0.111,-0.012,0.000,2
1626881114464303104,pose_received,1626881114462569952,0.15,-1.120,0.026,-0.251,-0.111,-0.012,0.000,2
1626881114614445824,pose_received,1626881114612519979,0.15,-1.120,0.026,-0.321,-0.111,-0.012,0.000,2
1626881114764847104,pose_received,1626881114762600898,0.15,-1.120,0.026,-0.391,-0.111,-0.012,0.000,2
1626881114914755072,pose_received,1626881114912544012,0.15,-1.120,0.026,-0.461,-0.111,-0.012,0.000,2
1626881115064960000,pose_received,1626881115062537908,0.15,-1.120,0.026,-0.531,-0.111,-0.012,0.000,2
1626881115217690880,pose_received,1626881115212415933,0.15,-1.120,0.026,-0.601,-0.111,-0.012,0.000,2
1626881115364948992,pose_received,1626881115362461090,0.15,-1.120,0.026,-0.671,-0.111,-0.012,0.000,2
1626881115516929024,pose_received,1626881115512447118,0.15,-1.120,0.026,-0.741,-0.111,-0.012,0.000,2
1626881115663435008,pose_received,1626881115662172079,0.15,-1.120,0.026,-0.811,-0.111,-0.012,0.000,2
1626881115813798912,pose_received,1626881115812108039,0.15,-1.120,0.026,-0.881,-0.111,-0.012,0.000,2
1626881115963289088,pose_received,1626881115961952924,0.15,-1.120,-0.044,-0.881,-0.111,-0.012,0.000,2
1626881116114810112,pose_received,1626881116112337112,0.15,-1.120,-0.114,-0.881,-0.111,-0.012,0.000,2
1626881116265017088,pose_received,1626881116262392997,0.15,-1.120,-0.184,-0.881,-0.111,-0.012,0.000,2
1626881116415347200,pose_received,1626881116412758111,0.15,-1.120,-0.254,-0.881,-0.111,-0.012,0.000,2
1626881116564796928,pose_received,1626881116562489032,0.15,-1.120,-0.254,-0.811,-0.111,-0.012,0.000,2
